protocol_id,market,host,method,setting,method_canonical_setting,frozen_declared_setting,status,blocker_class,blocker_code,blocker_reason,blocker_authority,blocker_inherited,blocker_reopened,mae,parent_mae,mae_matches_parent,mse,rmse,host_mae,relative_gain_vs_host_pct,tail_mae,tail_n_hours,tail_subset_status,upper_tail_mae,upper_tail_n_hours,upper_tail_subset_status,lower_tail_mae,lower_tail_n_hours,lower_tail_subset_status,normal_region_mae,normal_n_hours,normal_subset_status,negative_price_mae,negative_n_hours,negative_subset_status,extreme_day_mae,extreme_day_n_days,extreme_day_subset_status,upper_tail_day_mae,upper_tail_day_n_days,upper_tail_day_subset_status,normal_harm_vs_host_abs_price,normal_harm_vs_host_pct_of_host_normal_mae,host_normal_region_mae_abs_price,n_registered_test_days,n_scored_test_days,n_unscorable_missing_target_days,excluded_unscorable_day_ids,scoring_mask,paper_use_scope,data_adjudication,fidelity,metric_source,metric_definition_sha256,source_pointer,source_sha256,sidecar_pointer,sidecar_sha256,mae_rank_within_cell,is_best_strict_offline_external_posthoc
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,SHANDONG_DA,LSTM,Host,HOST_REFERENCE,HOST_REFERENCE,HOST_REFERENCE,NUMERIC,,,,,,,93.68979457321764,93.68979457321764,True,17275.27723390699,131.43544892420383,93.68979457321764,0.0,260.74403755565106,263,OK,294.98537070887863,157,OK,210.02810071549325,106,OK,87.93383153058959,7633,OK,159.0366491093606,929,OK,,0,NOT_APPLICABLE_N0,142.31789639219642,32,OK,0.0,0.0,87.93383153058959,330,329,1,2026-07-17,EXCLUDE_UNSCORABLE_MISSING_TARGET_DAYS,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,NOT_APPLICABLE_HOST_REFERENCE,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/hosts/SHANDONG_DA/LSTM/TEST.npz,E5D88491E3C7CF9989A4240C317067E0A62550E6B24BD367932D71DEDCE54A80,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/hosts/SHANDONG_DA/LSTM/TEST.json,D7573DD34A33014B4C6E3E434F9132B36CC78F89C4B5BA19CD1F45FA374FBC32,1,False
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,SHANDONG_DA,LSTM,MatchedDirectResidual,OFFLINE_STATIC_CONTROL,OFFLINE_STATIC_CONTROL,OFFLINE_STATIC_CONTROL,NUMERIC,,,,,,,96.2569270288381,96.2569270288381,True,18011.71978970454,134.2077486202065,93.68979457321764,-2.740034245260596,257.2378374841277,263,OK,295.74549508550365,157,OK,200.20291065944815,106,OK,90.71022462483691,7633,OK,164.18228259847868,929,OK,,0,NOT_APPLICABLE_N0,140.5849486445853,32,OK,2.776393094247325,3.1573662217613023,87.93383153058959,330,329,1,2026-07-17,EXCLUDE_UNSCORABLE_MISSING_TARGET_DAYS,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,FROZEN_INTERNAL_CONTROL,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHANDONG_DA/LSTM/MatchedDirectResidual.npz,D261E159A66C488DE40BFD2A16366CF6A216C3CE156A0C1AABBAE760D253EC3B,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHANDONG_DA/LSTM/MatchedDirectResidual.json,4F8FBF3C5213B679718A4FD1A316133C59A52E3B1A82DB8A06C555E73EDF5911,3,False
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,SHANDONG_DA,LSTM,delta-Adapter,OFFLINE_STATIC_POSTHOC,OFFLINE_STATIC_POSTHOC,OFFLINE_STATIC_POSTHOC,NUMERIC,,,,,,,93.9562301614554,93.9562301614554,True,17245.771583668724,131.32315707318617,93.68979457321764,-0.2843805875030905,261.5899870839862,263,OK,296.25551029375407,157,OK,210.2457687449905,106,OK,88.18029958754924,7633,OK,161.0438028468166,929,OK,,0,NOT_APPLICABLE_N0,142.89940151991323,32,OK,0.24646805695965668,0.2802880901122996,87.93383153058959,330,329,1,2026-07-17,EXCLUDE_UNSCORABLE_MISSING_TARGET_DAYS,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,ACCEPTED_WITH_DISCLOSED_PARTIAL_FIDELITY,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHANDONG_DA/LSTM/delta-Adapter.npz,5A59F749AAD9CB98C8C97187D5C52995B9826E145E309CA1E995CEBDF6F0BD79,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHANDONG_DA/LSTM/delta-Adapter.json,28562DCAC4B6C4112E23E9EE97A31477EE346433DAD7145D54FF650ADE39C770,2,True
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,SHANDONG_DA,LSTM,PIR,BLOCKED,OFFLINE_STATIC_POSTHOC,,BLOCKED,Q-INCOMPATIBLE,PIR_FROZEN_BACKBONE_CONFIG_ABSENT_FOR_NEW_HOST,"frozen pir_transfer.BACKBONE_CONFIG admits ['PatchTST', 'TimeMixer']; it has no entry for 'LSTM'",experiments/lab/strict_results/registry/BLOCKERS.csv,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330,,,2026-07-17,EXCLUDE_UNSCORABLE_MISSING_TARGET_DAYS,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,NOT_APPLICABLE_BLOCKED,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHANDONG_DA/LSTM/PIR.BLOCKED.json,FF6FB733449278B5BF74CF8E50A2CF0913042650BBCE909C01B1CF200C3AD82E,,,,False
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,SHAANXI_DA,PatchTST,Host,HOST_REFERENCE,HOST_REFERENCE,HOST_REFERENCE,NUMERIC,,,,,,,123.56420377299281,123.56420377299281,True,30126.143761331714,173.56884444315378,123.56420377299281,0.0,152.408964796043,691,OK,395.1177736170152,102,OK,110.37789773366751,589,OK,107.65699717528517,1253,OK,,0,NOT_APPLICABLE_N0,142.5928055819343,17,OK,129.6393991834558,42,OK,0.0,0.0,107.65699717528517,81,81,0,,NONE_ALL_REGISTERED_DAYS_SCORABLE,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,NOT_APPLICABLE_HOST_REFERENCE,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/hosts/SHAANXI_DA/PatchTST/TEST.npz,D93D995C5A949EE6921D223C856A76A4E1B04B0A01A567D79D5EB67C4EC08970,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/hosts/SHAANXI_DA/PatchTST/TEST.json,5692BE684ACC012A68AAC6065D4EBC81029DE3118A1C7D8C0C5541B79ACAA9AC,3,False
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,SHAANXI_DA,PatchTST,MatchedDirectResidual,OFFLINE_STATIC_CONTROL,OFFLINE_STATIC_CONTROL,OFFLINE_STATIC_CONTROL,NUMERIC,,,,,,,172.04962083853115,172.04962083853115,True,50119.406831229724,223.87364032245895,123.56420377299281,-39.239047867466375,162.52083572190034,691,OK,379.3928311899597,102,OK,124.96405552199873,589,OK,177.30452148944246,1253,OK,,0,NOT_APPLICABLE_N0,180.07879126425286,17,OK,172.92097016284612,42,OK,69.6475243141573,64.69391320729339,107.65699717528517,81,81,0,,NONE_ALL_REGISTERED_DAYS_SCORABLE,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,FROZEN_INTERNAL_CONTROL,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHAANXI_DA/PatchTST/MatchedDirectResidual.npz,29C79F3C16C3E5DCB982BC6ED2F5C5B5F9E55596B0F8CEE98C55E158F139C6FF,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHAANXI_DA/PatchTST/MatchedDirectResidual.json,5C507944B25966BA831B5F726630DAD0F5AE6D28749FF909D177AC617D8672CC,4,False
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,SHAANXI_DA,PatchTST,delta-Adapter,OFFLINE_STATIC_POSTHOC,OFFLINE_STATIC_POSTHOC,OFFLINE_STATIC_POSTHOC,NUMERIC,,,,,,,123.42613419724069,123.42613419724069,True,30045.39389828776,173.33607212085937,123.56420377299281,0.11173913765978902,152.12445370658867,691,OK,393.7412469205903,102,OK,110.28249630789907,589,OK,107.59968664659468,1253,OK,,0,NOT_APPLICABLE_N0,142.40292215712515,17,OK,129.49243262934957,42,OK,-0.057310528690493356,-0.05323437416444134,107.65699717528517,81,81,0,,NONE_ALL_REGISTERED_DAYS_SCORABLE,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,ACCEPTED_WITH_DISCLOSED_PARTIAL_FIDELITY,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHAANXI_DA/PatchTST/delta-Adapter.npz,E09CAC9E36C25BC9869EC1F4B8756F707D73885FC06A8E698FBBAF948CC10C71,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHAANXI_DA/PatchTST/delta-Adapter.json,971E5A8D7CDA28C533F9E3AC49BFFDA24417C35D5D543D3DE4F549FA20CDB003,2,False
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,SHAANXI_DA,PatchTST,PIR,OFFLINE_STATIC_POSTHOC,OFFLINE_STATIC_POSTHOC,OFFLINE_STATIC_POSTHOC,NUMERIC,,,,,,,114.75983683725842,114.75983683725842,True,26042.250412215122,161.3761147512702,123.56420377299281,7.125337813780941,149.1387363788921,691,OK,374.24669243307676,102,OK,110.15569475320989,589,OK,95.80068313951789,1253,OK,,0,NOT_APPLICABLE_N0,130.42359861673094,17,OK,121.94716562098631,42,OK,-11.856314035767284,-11.013045456267974,107.65699717528517,81,81,0,,NONE_ALL_REGISTERED_DAYS_SCORABLE,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,PAPER_FAITHFUL_EXACT_ACCEPTED,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHAANXI_DA/PatchTST/PIR.npz,01F0277DDD8CCC2881B62D07902318581DCD9BC0658660CDF5D4AE8962EFA4F8,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHAANXI_DA/PatchTST/PIR.json,B016B10E4DF6D52DF6052DA71F458D9B44FF77CBDD633C5187073F0B0A08A382,1,True
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,SHAANXI_DA,TimeMixer,Host,HOST_REFERENCE,HOST_REFERENCE,HOST_REFERENCE,NUMERIC,,,,,,,121.61042579178365,121.61042579178365,True,27516.734431930585,165.8816880548621,121.61042579178365,0.0,170.59245724178172,691,OK,372.09561920166016,102,OK,135.69717282767712,589,OK,94.59798865535215,1253,OK,,0,NOT_APPLICABLE_N0,142.76366945341522,17,OK,129.18111824355134,42,OK,0.0,0.0,94.59798865535215,81,81,0,,NONE_ALL_REGISTERED_DAYS_SCORABLE,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,NOT_APPLICABLE_HOST_REFERENCE,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/hosts/SHAANXI_DA/TimeMixer/TEST.npz,D42063AE46871687067B9223A507096F03FCB44E086E7135D157A30E1637AB98,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/hosts/SHAANXI_DA/TimeMixer/TEST.json,3DB117823ABD3553DFA316939BE7FD9036BEFED18E93B30AC3ED0F0BDDA938D6,2,False
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,SHAANXI_DA,TimeMixer,MatchedDirectResidual,OFFLINE_STATIC_CONTROL,OFFLINE_STATIC_CONTROL,OFFLINE_STATIC_CONTROL,NUMERIC,,,,,,,150.94044964517556,150.94044964517556,True,40607.82519548625,201.51383375710526,121.61042579178365,-24.118017565047886,160.9256130502857,691,OK,383.4107974463818,102,OK,122.39676957252374,589,OK,145.4338671129081,1253,OK,,0,NOT_APPLICABLE_N0,165.39098716030517,17,OK,155.8820874268071,42,OK,50.83587845755595,53.73885764396721,94.59798865535215,81,81,0,,NONE_ALL_REGISTERED_DAYS_SCORABLE,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,FROZEN_INTERNAL_CONTROL,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHAANXI_DA/TimeMixer/MatchedDirectResidual.npz,0DC4CF9A8FDAE8B24AB4D55117D40DD2E3DC5A2E1DE4B3BC6A1FC9C37221EEDE,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHAANXI_DA/TimeMixer/MatchedDirectResidual.json,5E45EA0E5989BCE0F160CA8C1AB3FF073A376090A38F3AFE22117C5B355D6117,4,False
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,SHAANXI_DA,TimeMixer,delta-Adapter,OFFLINE_STATIC_POSTHOC,OFFLINE_STATIC_POSTHOC,OFFLINE_STATIC_POSTHOC,NUMERIC,,,,,,,121.65706910859073,121.65706910859073,True,27619.519328262948,166.1912131499826,121.61042579178365,-0.038354702323745375,170.8082198014351,691,OK,371.5899369482901,102,OK,136.03787150096105,589,OK,94.55136669138766,1253,OK,,0,NOT_APPLICABLE_N0,142.04053118941832,17,OK,128.8996500537716,42,OK,-0.04662196396449758,-0.04928430786658149,94.59798865535215,81,81,0,,NONE_ALL_REGISTERED_DAYS_SCORABLE,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,ACCEPTED_WITH_DISCLOSED_PARTIAL_FIDELITY,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHAANXI_DA/TimeMixer/delta-Adapter.npz,BDFED11EF23962F2867B0B046331253D33E739EE280A97D754664FF3EBB3018E,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHAANXI_DA/TimeMixer/delta-Adapter.json,E5945ACFA87B099AEC4E0E9AB8E69105FF6EDE718D9181E61759839BF675B4EF,3,False
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,SHAANXI_DA,TimeMixer,PIR,OFFLINE_STATIC_POSTHOC,OFFLINE_STATIC_POSTHOC,OFFLINE_STATIC_POSTHOC,NUMERIC,,,,,,,113.50602028660721,113.50602028660721,True,25854.912077302855,160.79462701627457,121.61042579178365,6.664235777820951,154.62369952405845,691,OK,384.47063909792433,102,OK,114.81998503079134,589,OK,90.8305882410535,1253,OK,,0,NOT_APPLICABLE_N0,131.2763780893064,17,OK,121.52108932421025,42,OK,-3.767400414298649,-3.982537544243545,94.59798865535215,81,81,0,,NONE_ALL_REGISTERED_DAYS_SCORABLE,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,PAPER_FAITHFUL_EXACT_ACCEPTED,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHAANXI_DA/TimeMixer/PIR.npz,C05940D1489D0C4995F0B5756F200A6FD54636579617D3C005EDAFC84611EC9A,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHAANXI_DA/TimeMixer/PIR.json,068BDAB056D347CCFFA0655F316F66AA25D67212AA834910F877D4F84AEA9A6D,1,True
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,SHAANXI_DA,iTransformer,Host,HOST_REFERENCE,HOST_REFERENCE,HOST_REFERENCE,NUMERIC,,,,,,,127.7551218351357,127.7551218351357,True,30072.105780866383,173.41310729257575,127.7551218351357,0.0,165.1471488711501,691,OK,373.56990844128177,102,OK,129.05356402199317,589,OK,107.13429926379814,1253,OK,,0,NOT_APPLICABLE_N0,144.759657163246,17,OK,132.7411535290469,42,OK,0.0,0.0,107.13429926379814,81,81,0,,NONE_ALL_REGISTERED_DAYS_SCORABLE,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,NOT_APPLICABLE_HOST_REFERENCE,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/hosts/SHAANXI_DA/iTransformer/TEST.npz,5FCFB4E66BF7D7F21C1A0A3252E3BDE60511158FCE171E9CD99179DD53B89133,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/hosts/SHAANXI_DA/iTransformer/TEST.json,F136D9097C77FF420CC09535177E9A89113FA848D3646900D51D7804B52AF344,2,False
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,SHAANXI_DA,iTransformer,MatchedDirectResidual,OFFLINE_STATIC_CONTROL,OFFLINE_STATIC_CONTROL,OFFLINE_STATIC_CONTROL,NUMERIC,,,,,,,161.6939888079095,161.6939888079095,True,46132.70548314695,214.7852543429063,127.7551218351357,-26.56556268371842,161.62940303620096,691,OK,423.52951199868147,102,OK,116.27488501553371,589,OK,161.72960634043193,1253,OK,,0,NOT_APPLICABLE_N0,178.35152782185696,17,OK,167.66747588224501,42,OK,54.59530707663379,50.95969026894279,107.13429926379814,81,81,0,,NONE_ALL_REGISTERED_DAYS_SCORABLE,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,FROZEN_INTERNAL_CONTROL,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHAANXI_DA/iTransformer/MatchedDirectResidual.npz,A3A7BECFF04F9B60DB4166C35A5AB003878F040875099C9E68BCBCC784F5C053,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHAANXI_DA/iTransformer/MatchedDirectResidual.json,71EC0B976DB64A78EC45AD29DFF629BC245B892DE8B8497070722043998B2E0A,3,False
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,SHAANXI_DA,iTransformer,delta-Adapter,OFFLINE_STATIC_POSTHOC,OFFLINE_STATIC_POSTHOC,OFFLINE_STATIC_POSTHOC,NUMERIC,,,,,,,126.9718123243626,126.9718123243626,True,29762.975883193878,172.51949421208573,127.7551218351357,0.6131335476192746,162.8748134318601,691,OK,370.94267916211896,102,OK,126.84268727823293,589,OK,107.17215249572672,1253,OK,,0,NOT_APPLICABLE_N0,144.17261642010314,17,OK,131.87376101566676,42,OK,0.03785323192857959,0.03533250526553881,107.13429926379814,81,81,0,,NONE_ALL_REGISTERED_DAYS_SCORABLE,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,ACCEPTED_WITH_DISCLOSED_PARTIAL_FIDELITY,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHAANXI_DA/iTransformer/delta-Adapter.npz,DE11DD7D3099F5BBE0D344BCD717AA7FEB178895696861A285ED375652A5E4F4,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHAANXI_DA/iTransformer/delta-Adapter.json,59693FB00C26F8D7CFCF0EF82B8BE87AA6B5834ACD1CB97E1E7439449D76F643,1,True
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,SHAANXI_DA,iTransformer,PIR,BLOCKED,OFFLINE_STATIC_POSTHOC,,BLOCKED,Q-INCOMPATIBLE,PIR_FROZEN_BACKBONE_CONFIG_ABSENT_FOR_NEW_HOST,"frozen pir_transfer.BACKBONE_CONFIG admits ['PatchTST', 'TimeMixer']; it has no entry for 'iTransformer'",experiments/lab/strict_results/registry/BLOCKERS.csv,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,,,,NONE_ALL_REGISTERED_DAYS_SCORABLE,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,NOT_APPLICABLE_BLOCKED,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHAANXI_DA/iTransformer/PIR.BLOCKED.json,53E1D944D8EE60047422BDA04A74C8464496F515AF76EB302B5493D292CCB48A,,,,False
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,SHAANXI_DA,LSTM,Host,HOST_REFERENCE,HOST_REFERENCE,HOST_REFERENCE,NUMERIC,,,,,,,119.39082287727959,119.39082287727959,True,26138.349469430803,161.67358927614245,119.39082287727959,0.0,166.25229451463554,691,OK,396.10736712287456,102,OK,126.44717158417649,589,OK,93.54782455212958,1253,OK,,0,NOT_APPLICABLE_N0,140.48567196902107,17,OK,130.16880296269758,42,OK,0.0,0.0,93.54782455212958,81,81,0,,NONE_ALL_REGISTERED_DAYS_SCORABLE,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,NOT_APPLICABLE_HOST_REFERENCE,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/hosts/SHAANXI_DA/LSTM/TEST.npz,50372F61462BD076765FC7334C153421A67D83DF2BCFACCC3AD0120E9877489E,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/hosts/SHAANXI_DA/LSTM/TEST.json,0A982C02FE0F9401C8184AE42A346AB6338FB232EC643627FC4BC4F200F6D6EA,1,False
