protocol_id,market,host,method,setting,split,status,mae,relative_gain_vs_host_pct,paper_use_scope,data_adjudication,n_registered_test_days,n_scored_test_days,n_unscorable_missing_target_days,metric_source,source_pointer,blocker_class,blocker_code,blocker_reason,historical_status,reuse_basis,execution_status,new_fit_count
COMMON_BENCHMARK_701020_FULL_V2,SHAANXI_DA,iTransformer,UEC-STD,BLOCKED,TEST,BLOCKED,,,BLOCKED,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,81,81,0,INHERITED_BLOCKER,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/10_missing_target_adjudication/INHERITED_BLOCKERS.csv,Q-FIDELITY,,,INHERITED_BLOCKER,FROZEN_BLOCKER,NOT_AUTHORIZED_NO_RERUN,0
COMMON_BENCHMARK_701020_FULL_V2,SHAANXI_DA,iTransformer,OMPB,BLOCKED,TEST,BLOCKED,,,BLOCKED,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,81,81,0,INHERITED_BLOCKER,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/10_missing_target_adjudication/INHERITED_BLOCKERS.csv,Q-DATA,,,INHERITED_BLOCKER,FROZEN_BLOCKER,NOT_AUTHORIZED_NO_RERUN,0
COMMON_BENCHMARK_701020_FULL_V2,SHAANXI_DA,LSTM,delta-Adapter,OFFLINE_STATIC_POSTHOC,TEST,NUMERIC,119.95858034593486,-0.475545318285,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,81,81,0,RESULTS_LONG.csv metric-only TEST export,experiments/lab/common_benchmark_results_v2/RESULTS_LONG.csv,,,,VERIFIED_REUSE,V2_PARENT_FINAL_ARTIFACT,NOT_RERUN,0
COMMON_BENCHMARK_701020_FULL_V2,SHAANXI_DA,LSTM,COSA,ONLINE_TTA,TEST,NUMERIC,117.24923298453506,1.793764245135,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,81,81,0,RESULTS_LONG.csv metric-only TEST export,experiments/lab/common_benchmark_results_v2/RESULTS_LONG.csv,,,,VERIFIED_REUSE,V2_PARENT_FINAL_ARTIFACT,NOT_RERUN,0
COMMON_BENCHMARK_701020_FULL_V2,SHAANXI_DA,LSTM,PIR,BLOCKED,TEST,BLOCKED,,,BLOCKED,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,81,81,0,INHERITED_BLOCKER,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/10_missing_target_adjudication/INHERITED_BLOCKERS.csv,Q-INCOMPATIBLE,,,INHERITED_BLOCKER,FROZEN_BLOCKER,NOT_AUTHORIZED_NO_RERUN,0
COMMON_BENCHMARK_701020_FULL_V2,SHAANXI_DA,LSTM,UEC-STD,BLOCKED,TEST,BLOCKED,,,BLOCKED,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,81,81,0,INHERITED_BLOCKER,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/10_missing_target_adjudication/INHERITED_BLOCKERS.csv,Q-FIDELITY,,,INHERITED_BLOCKER,FROZEN_BLOCKER,NOT_AUTHORIZED_NO_RERUN,0
COMMON_BENCHMARK_701020_FULL_V2,SHAANXI_DA,LSTM,OMPB,BLOCKED,TEST,BLOCKED,,,BLOCKED,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,81,81,0,INHERITED_BLOCKER,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/10_missing_target_adjudication/INHERITED_BLOCKERS.csv,Q-DATA,,,INHERITED_BLOCKER,FROZEN_BLOCKER,NOT_AUTHORIZED_NO_RERUN,0
COMMON_BENCHMARK_701020_FULL_V2,NINGXIA_DA,PatchTST,delta-Adapter,OFFLINE_STATIC_POSTHOC,TEST,NUMERIC,79.73889418159213,0.049879848475,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,28,28,0,RESULTS_LONG.csv metric-only TEST export,experiments/lab/common_benchmark_results_v2/RESULTS_LONG.csv,,,,VERIFIED_REUSE,V2_PARENT_FINAL_ARTIFACT,NOT_RERUN,0
COMMON_BENCHMARK_701020_FULL_V2,NINGXIA_DA,PatchTST,COSA,ONLINE_TTA,TEST,NUMERIC,79.28516765435536,0.618611348688,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,28,28,0,RESULTS_LONG.csv metric-only TEST export,experiments/lab/common_benchmark_results_v2/RESULTS_LONG.csv,,,,VERIFIED_REUSE,V2_PARENT_FINAL_ARTIFACT,NOT_RERUN,0
COMMON_BENCHMARK_701020_FULL_V2,NINGXIA_DA,PatchTST,PIR,OFFLINE_STATIC_POSTHOC,TEST,NUMERIC,74.13387971832638,7.075583864117,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,28,28,0,RESULTS_LONG.csv metric-only TEST export,experiments/lab/common_benchmark_results_v2/RESULTS_LONG.csv,,,,VERIFIED_REUSE,V2_PARENT_FINAL_ARTIFACT,NOT_RERUN,0
COMMON_BENCHMARK_701020_FULL_V2,NINGXIA_DA,PatchTST,UEC-STD,BLOCKED,TEST,BLOCKED,,,BLOCKED,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,28,28,0,INHERITED_BLOCKER,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/10_missing_target_adjudication/INHERITED_BLOCKERS.csv,Q-FIDELITY,,,INHERITED_BLOCKER,FROZEN_BLOCKER,NOT_AUTHORIZED_NO_RERUN,0
COMMON_BENCHMARK_701020_FULL_V2,NINGXIA_DA,PatchTST,OMPB,BLOCKED,TEST,BLOCKED,,,BLOCKED,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,28,28,0,INHERITED_BLOCKER,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/10_missing_target_adjudication/INHERITED_BLOCKERS.csv,Q-DATA,,,INHERITED_BLOCKER,FROZEN_BLOCKER,NOT_AUTHORIZED_NO_RERUN,0
COMMON_BENCHMARK_701020_FULL_V2,NINGXIA_DA,TimeMixer,delta-Adapter,OFFLINE_STATIC_POSTHOC,TEST,NUMERIC,96.20502290023225,0.511791223842,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,28,28,0,RESULTS_LONG.csv metric-only TEST export,experiments/lab/common_benchmark_results_v2/RESULTS_LONG.csv,,,,VERIFIED_REUSE,V2_PARENT_FINAL_ARTIFACT,NOT_RERUN,0
COMMON_BENCHMARK_701020_FULL_V2,NINGXIA_DA,TimeMixer,COSA,ONLINE_TTA,TEST,NUMERIC,95.83850159602505,0.890820789395,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,28,28,0,RESULTS_LONG.csv metric-only TEST export,experiments/lab/common_benchmark_results_v2/RESULTS_LONG.csv,,,,VERIFIED_REUSE,V2_PARENT_FINAL_ARTIFACT,NOT_RERUN,0
COMMON_BENCHMARK_701020_FULL_V2,NINGXIA_DA,TimeMixer,PIR,OFFLINE_STATIC_POSTHOC,TEST,NUMERIC,76.37405177525112,21.019533294254,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,28,28,0,RESULTS_LONG.csv metric-only TEST export,experiments/lab/common_benchmark_results_v2/RESULTS_LONG.csv,,,,VERIFIED_REUSE,V2_PARENT_FINAL_ARTIFACT,NOT_RERUN,0
COMMON_BENCHMARK_701020_FULL_V2,NINGXIA_DA,TimeMixer,UEC-STD,BLOCKED,TEST,BLOCKED,,,BLOCKED,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,28,28,0,INHERITED_BLOCKER,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/10_missing_target_adjudication/INHERITED_BLOCKERS.csv,Q-FIDELITY,,,INHERITED_BLOCKER,FROZEN_BLOCKER,NOT_AUTHORIZED_NO_RERUN,0
COMMON_BENCHMARK_701020_FULL_V2,NINGXIA_DA,TimeMixer,OMPB,BLOCKED,TEST,BLOCKED,,,BLOCKED,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,28,28,0,INHERITED_BLOCKER,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/10_missing_target_adjudication/INHERITED_BLOCKERS.csv,Q-DATA,,,INHERITED_BLOCKER,FROZEN_BLOCKER,NOT_AUTHORIZED_NO_RERUN,0
COMMON_BENCHMARK_701020_FULL_V2,NINGXIA_DA,iTransformer,delta-Adapter,OFFLINE_STATIC_POSTHOC,TEST,NUMERIC,84.5792399621347,0.680129004670,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,28,28,0,RESULTS_LONG.csv metric-only TEST export,experiments/lab/common_benchmark_results_v2/RESULTS_LONG.csv,,,,VERIFIED_REUSE,V2_PARENT_FINAL_ARTIFACT,NOT_RERUN,0
COMMON_BENCHMARK_701020_FULL_V2,NINGXIA_DA,iTransformer,COSA,ONLINE_TTA,TEST,NUMERIC,84.88224213925146,0.324319031016,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,28,28,0,RESULTS_LONG.csv metric-only TEST export,experiments/lab/common_benchmark_results_v2/RESULTS_LONG.csv,,,,VERIFIED_REUSE,V2_PARENT_FINAL_ARTIFACT,NOT_RERUN,0
COMMON_BENCHMARK_701020_FULL_V2,NINGXIA_DA,iTransformer,PIR,BLOCKED,TEST,BLOCKED,,,BLOCKED,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,28,28,0,INHERITED_BLOCKER,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/10_missing_target_adjudication/INHERITED_BLOCKERS.csv,Q-INCOMPATIBLE,,,INHERITED_BLOCKER,FROZEN_BLOCKER,NOT_AUTHORIZED_NO_RERUN,0
COMMON_BENCHMARK_701020_FULL_V2,NINGXIA_DA,iTransformer,UEC-STD,BLOCKED,TEST,BLOCKED,,,BLOCKED,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,28,28,0,INHERITED_BLOCKER,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/10_missing_target_adjudication/INHERITED_BLOCKERS.csv,Q-FIDELITY,,,INHERITED_BLOCKER,FROZEN_BLOCKER,NOT_AUTHORIZED_NO_RERUN,0
COMMON_BENCHMARK_701020_FULL_V2,NINGXIA_DA,iTransformer,OMPB,BLOCKED,TEST,BLOCKED,,,BLOCKED,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,28,28,0,INHERITED_BLOCKER,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/10_missing_target_adjudication/INHERITED_BLOCKERS.csv,Q-DATA,,,INHERITED_BLOCKER,FROZEN_BLOCKER,NOT_AUTHORIZED_NO_RERUN,0
COMMON_BENCHMARK_701020_FULL_V2,NINGXIA_DA,LSTM,delta-Adapter,OFFLINE_STATIC_POSTHOC,TEST,NUMERIC,71.42267046939759,0.245031713231,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,28,28,0,RESULTS_LONG.csv metric-only TEST export,experiments/lab/common_benchmark_results_v2/RESULTS_LONG.csv,,,,VERIFIED_REUSE,V2_PARENT_FINAL_ARTIFACT,NOT_RERUN,0
COMMON_BENCHMARK_701020_FULL_V2,NINGXIA_DA,LSTM,COSA,ONLINE_TTA,TEST,NUMERIC,71.44915995143708,0.208034252573,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,28,28,0,RESULTS_LONG.csv metric-only TEST export,experiments/lab/common_benchmark_results_v2/RESULTS_LONG.csv,,,,VERIFIED_REUSE,V2_PARENT_FINAL_ARTIFACT,NOT_RERUN,0
COMMON_BENCHMARK_701020_FULL_V2,NINGXIA_DA,LSTM,PIR,BLOCKED,TEST,BLOCKED,,,BLOCKED,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,28,28,0,INHERITED_BLOCKER,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/10_missing_target_adjudication/INHERITED_BLOCKERS.csv,Q-INCOMPATIBLE,,,INHERITED_BLOCKER,FROZEN_BLOCKER,NOT_AUTHORIZED_NO_RERUN,0
COMMON_BENCHMARK_701020_FULL_V2,NINGXIA_DA,LSTM,UEC-STD,BLOCKED,TEST,BLOCKED,,,BLOCKED,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,28,28,0,INHERITED_BLOCKER,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/10_missing_target_adjudication/INHERITED_BLOCKERS.csv,Q-FIDELITY,,,INHERITED_BLOCKER,FROZEN_BLOCKER,NOT_AUTHORIZED_NO_RERUN,0
COMMON_BENCHMARK_701020_FULL_V2,NINGXIA_DA,LSTM,OMPB,BLOCKED,TEST,BLOCKED,,,BLOCKED,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,28,28,0,INHERITED_BLOCKER,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/10_missing_target_adjudication/INHERITED_BLOCKERS.csv,Q-DATA,,,INHERITED_BLOCKER,FROZEN_BLOCKER,NOT_AUTHORIZED_NO_RERUN,0
COMMON_BENCHMARK_701020_FULL_V2,QINGHAI_DA,PatchTST,delta-Adapter,OFFLINE_STATIC_POSTHOC,TEST,NUMERIC,101.39566981538349,-0.643837491895,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,27,27,0,RESULTS_LONG.csv metric-only TEST export,experiments/lab/common_benchmark_results_v2/RESULTS_LONG.csv,,,,VERIFIED_REUSE,V2_PARENT_FINAL_ARTIFACT,NOT_RERUN,0
COMMON_BENCHMARK_701020_FULL_V2,QINGHAI_DA,PatchTST,COSA,ONLINE_TTA,TEST,NUMERIC,99.96931525145048,0.771940886014,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,27,27,0,RESULTS_LONG.csv metric-only TEST export,experiments/lab/common_benchmark_results_v2/RESULTS_LONG.csv,,,,VERIFIED_REUSE,V2_PARENT_FINAL_ARTIFACT,NOT_RERUN,0
COMMON_BENCHMARK_701020_FULL_V2,QINGHAI_DA,PatchTST,PIR,OFFLINE_STATIC_POSTHOC,TEST,NUMERIC,101.53471966731695,-0.781856311898,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,27,27,0,RESULTS_LONG.csv metric-only TEST export,experiments/lab/common_benchmark_results_v2/RESULTS_LONG.csv,,,,VERIFIED_REUSE,V2_PARENT_FINAL_ARTIFACT,NOT_RERUN,0
COMMON_BENCHMARK_701020_FULL_V2,QINGHAI_DA,PatchTST,UEC-STD,BLOCKED,TEST,BLOCKED,,,BLOCKED,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,27,27,0,INHERITED_BLOCKER,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/10_missing_target_adjudication/INHERITED_BLOCKERS.csv,Q-FIDELITY,,,INHERITED_BLOCKER,FROZEN_BLOCKER,NOT_AUTHORIZED_NO_RERUN,0
COMMON_BENCHMARK_701020_FULL_V2,QINGHAI_DA,PatchTST,OMPB,BLOCKED,TEST,BLOCKED,,,BLOCKED,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,27,27,0,INHERITED_BLOCKER,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/10_missing_target_adjudication/INHERITED_BLOCKERS.csv,Q-DATA,,,INHERITED_BLOCKER,FROZEN_BLOCKER,NOT_AUTHORIZED_NO_RERUN,0
COMMON_BENCHMARK_701020_FULL_V2,QINGHAI_DA,TimeMixer,delta-Adapter,OFFLINE_STATIC_POSTHOC,TEST,NUMERIC,101.22461375042245,0.382296268956,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,27,27,0,RESULTS_LONG.csv metric-only TEST export,experiments/lab/common_benchmark_results_v2/RESULTS_LONG.csv,,,,VERIFIED_REUSE,V2_PARENT_FINAL_ARTIFACT,NOT_RERUN,0
COMMON_BENCHMARK_701020_FULL_V2,QINGHAI_DA,TimeMixer,COSA,ONLINE_TTA,TEST,NUMERIC,100.42837054052471,1.165899359574,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,27,27,0,RESULTS_LONG.csv metric-only TEST export,experiments/lab/common_benchmark_results_v2/RESULTS_LONG.csv,,,,VERIFIED_REUSE,V2_PARENT_FINAL_ARTIFACT,NOT_RERUN,0
COMMON_BENCHMARK_701020_FULL_V2,QINGHAI_DA,TimeMixer,PIR,OFFLINE_STATIC_POSTHOC,TEST,NUMERIC,99.59726412502336,1.983812212988,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,27,27,0,RESULTS_LONG.csv metric-only TEST export,experiments/lab/common_benchmark_results_v2/RESULTS_LONG.csv,,,,VERIFIED_REUSE,V2_PARENT_FINAL_ARTIFACT,NOT_RERUN,0
COMMON_BENCHMARK_701020_FULL_V2,QINGHAI_DA,TimeMixer,UEC-STD,BLOCKED,TEST,BLOCKED,,,BLOCKED,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,27,27,0,INHERITED_BLOCKER,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/10_missing_target_adjudication/INHERITED_BLOCKERS.csv,Q-FIDELITY,,,INHERITED_BLOCKER,FROZEN_BLOCKER,NOT_AUTHORIZED_NO_RERUN,0
COMMON_BENCHMARK_701020_FULL_V2,QINGHAI_DA,TimeMixer,OMPB,BLOCKED,TEST,BLOCKED,,,BLOCKED,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,27,27,0,INHERITED_BLOCKER,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/10_missing_target_adjudication/INHERITED_BLOCKERS.csv,Q-DATA,,,INHERITED_BLOCKER,FROZEN_BLOCKER,NOT_AUTHORIZED_NO_RERUN,0
COMMON_BENCHMARK_701020_FULL_V2,QINGHAI_DA,iTransformer,delta-Adapter,OFFLINE_STATIC_POSTHOC,TEST,NUMERIC,107.32903078639949,-0.608245778179,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,27,27,0,RESULTS_LONG.csv metric-only TEST export,experiments/lab/common_benchmark_results_v2/RESULTS_LONG.csv,,,,VERIFIED_REUSE,V2_PARENT_FINAL_ARTIFACT,NOT_RERUN,0
COMMON_BENCHMARK_701020_FULL_V2,QINGHAI_DA,iTransformer,COSA,ONLINE_TTA,TEST,NUMERIC,106.14171363822656,0.504723327988,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,27,27,0,RESULTS_LONG.csv metric-only TEST export,experiments/lab/common_benchmark_results_v2/RESULTS_LONG.csv,,,,VERIFIED_REUSE,V2_PARENT_FINAL_ARTIFACT,NOT_RERUN,0
COMMON_BENCHMARK_701020_FULL_V2,QINGHAI_DA,iTransformer,PIR,BLOCKED,TEST,BLOCKED,,,BLOCKED,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,27,27,0,INHERITED_BLOCKER,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/10_missing_target_adjudication/INHERITED_BLOCKERS.csv,Q-INCOMPATIBLE,,,INHERITED_BLOCKER,FROZEN_BLOCKER,NOT_AUTHORIZED_NO_RERUN,0
COMMON_BENCHMARK_701020_FULL_V2,QINGHAI_DA,iTransformer,UEC-STD,BLOCKED,TEST,BLOCKED,,,BLOCKED,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,27,27,0,INHERITED_BLOCKER,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/10_missing_target_adjudication/INHERITED_BLOCKERS.csv,Q-FIDELITY,,,INHERITED_BLOCKER,FROZEN_BLOCKER,NOT_AUTHORIZED_NO_RERUN,0
COMMON_BENCHMARK_701020_FULL_V2,QINGHAI_DA,iTransformer,OMPB,BLOCKED,TEST,BLOCKED,,,BLOCKED,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,27,27,0,INHERITED_BLOCKER,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/10_missing_target_adjudication/INHERITED_BLOCKERS.csv,Q-DATA,,,INHERITED_BLOCKER,FROZEN_BLOCKER,NOT_AUTHORIZED_NO_RERUN,0
COMMON_BENCHMARK_701020_FULL_V2,QINGHAI_DA,LSTM,delta-Adapter,OFFLINE_STATIC_POSTHOC,TEST,NUMERIC,139.4846027210171,0.896077271665,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,27,27,0,RESULTS_LONG.csv metric-only TEST export,experiments/lab/common_benchmark_results_v2/RESULTS_LONG.csv,,,,VERIFIED_REUSE,V2_PARENT_FINAL_ARTIFACT,NOT_RERUN,0
COMMON_BENCHMARK_701020_FULL_V2,QINGHAI_DA,LSTM,COSA,ONLINE_TTA,TEST,NUMERIC,138.64890105139327,1.489843981930,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,27,27,0,RESULTS_LONG.csv metric-only TEST export,experiments/lab/common_benchmark_results_v2/RESULTS_LONG.csv,,,,VERIFIED_REUSE,V2_PARENT_FINAL_ARTIFACT,NOT_RERUN,0
COMMON_BENCHMARK_701020_FULL_V2,QINGHAI_DA,LSTM,PIR,BLOCKED,TEST,BLOCKED,,,BLOCKED,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,27,27,0,INHERITED_BLOCKER,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/10_missing_target_adjudication/INHERITED_BLOCKERS.csv,Q-INCOMPATIBLE,,,INHERITED_BLOCKER,FROZEN_BLOCKER,NOT_AUTHORIZED_NO_RERUN,0
COMMON_BENCHMARK_701020_FULL_V2,QINGHAI_DA,LSTM,UEC-STD,BLOCKED,TEST,BLOCKED,,,BLOCKED,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,27,27,0,INHERITED_BLOCKER,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/10_missing_target_adjudication/INHERITED_BLOCKERS.csv,Q-FIDELITY,,,INHERITED_BLOCKER,FROZEN_BLOCKER,NOT_AUTHORIZED_NO_RERUN,0
COMMON_BENCHMARK_701020_FULL_V2,QINGHAI_DA,LSTM,OMPB,BLOCKED,TEST,BLOCKED,,,BLOCKED,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,27,27,0,INHERITED_BLOCKER,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/10_missing_target_adjudication/INHERITED_BLOCKERS.csv,Q-DATA,,,INHERITED_BLOCKER,FROZEN_BLOCKER,NOT_AUTHORIZED_NO_RERUN,0
